,abbr,date,daily_records,tested,positive,deaths,population,multipliler,tested_pm,positive_pm,deaths_pm,daily_tests,daily_positive,daily_deaths,daily_tests_pm,daily_positive_pm,daily_deaths_pm,daily_tests_7day_mean,daily_positive_7day_mean,daily_deaths_7day_mean,daily_tests_pm_7day_mean,daily_positive_pm_7day_mean,daily_deaths_pm_7day_mean,daily_test_rk,daily_positive_rk,daily_deaths_rk,daily_test_pm_rk,daily_positive_pm_rk,daily_deaths_pm_rk
3272,OR,2020-05-09,0,62054.0,2680.0,124.0,3956971,0,15682.197317089258,677.2857319399106,31.337101030055564,0.0,0.0,0.0,0.0,0.0,0.0,274.0,6.428571428571429,2.142857142857143,69.24488453415513,1.6246192930328465,0.5415397643442784,49,45,40,49,47,42
3273,ME,2020-05-09,1,23500.0,1408.0,64.0,1344212,0,17482.36141322946,1047.453824247961,47.611537465816404,34.0,34.0,1.0,25.293629278716253,25.293629278715002,0.7439302729033841,0.0,0.0,0.0,0.0,0.0,0.0,50,50,48,50,50,49
3274,PR,2020-05-09,0,11633.0,2031.0,102.0,12801989,0,908.686923571017,158.64722270890874,7.967511923342537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,48,50,50,49
3275,WA,2020-05-09,1,235835.0,16388.0,905.0,7614893,0,30970.231623740478,2152.098525875544,118.84605601155525,5155.0,157.0,14.0,676.9628936348818,20.617492589849917,1.8385025239356594,0.0,0.0,0.0,0.0,0.0,0.0,50,50,48,50,50,49
3276,CA,2020-05-10,1,955664.0,66680.0,2745.0,39512223,0,24186.540959743015,1687.5790562328016,69.47217320574445,80392.0,4168.0,160.0,2034.6109101479815,105.48634532660935,4.049379858986924,38659.42857142857,2069.0,82.0,978.4169463567913,52.36354330152468,2.0753071777307994,1,3,6,16,26,27
3277,NY,2020-05-10,0,1153768.0,333122.0,21271.0,19453561,0,59308.83296893561,17123.95997832993,1093.4244892233355,0.0,0.0,0.0,0.0,0.0,0.0,27821.571428571428,2877.8571428571427,337.42857142857144,1430.1531441246898,147.93472222680177,17.345337001722783,2,1,1,7,12,5
3278,FL,2020-05-10,1,538948.0,40596.0,1721.0,21477737,0,25093.33269142834,1890.143267887115,80.12948477765605,11217.0,595.0,6.0,522.261726177203,27.703104847591703,0.27935904047991755,15822.714285714286,645.4285714285714,48.857142857142854,736.7030467741686,30.051051068768135,2.2747807581936064,3,12,10,27,37,26
3279,IL,2020-05-10,2,429984.0,77741.0,3406.0,12671821,0,33932.29749694223,6134.9509277316965,268.7853624194976,30270.0,3981.0,165.0,2388.764803416965,314.16163470112133,13.021017263422522,15810.142857142857,2320.285714285714,112.57142857142857,1247.661473212323,183.10594146537525,8.88360311998004,4,2,5,9,8,11
3280,TX,2020-05-10,0,489294.0,37860.0,1049.0,28995881,0,16874.603672156056,1305.7026961863996,36.177552253025176,0.0,0.0,0.0,0.0,0.0,0.0,14104.857142857143,901.7142857142857,26.0,486.44347598395586,31.09801304931157,0.8966790834877543,5,8,15,41,36,37
3281,MA,2020-05-10,2,388389.0,77793.0,4979.0,6892503,0,56349.48581088757,11286.61097427161,722.3790834766412,22366.0,2460.0,277.0,3244.975011254981,356.9095290926962,40.18859331653539,12770.714285714286,1386.5714285714287,161.85714285714286,1852.8413097120574,201.17095757106367,23.483071803834225,6,5,4,3,4,2
3282,GA,2020-05-10,5,243547.0,33441.0,1405.0,10617423,0,22938.42865636982,3149.634332172694,132.32966229187628,8223.0,930.0,5.0,774.4817174562995,87.59187610779009,0.47092406509563034,9821.0,691.2857142857143,32.57142857142857,924.9890486608663,65.10861574279508,3.067733909765916,7,10,14,20,22,21
3283,MI,2020-05-10,0,267845.0,46326.0,4393.0,9986857,0,26819.749196368786,4638.696638992628,439.8781318286624,0.0,0.0,0.0,0.0,0.0,0.0,8665.857142857143,367.42857142857144,49.142857142857146,867.7261667867222,36.79121183256877,4.9207530600325144,8,20,9,23,34,15
3284,NC,2020-05-10,1,192135.0,14764.0,547.0,10488084,0,18319.361286580086,1407.6927682882783,52.154425918022774,5773.0,404.0,3.0,550.4341879794265,38.51990506559628,0.28603889900195156,6900.0,442.85714285714283,17.857142857142858,657.8894677044924,42.224789852669254,1.7026124940592442,9,16,22,30,32,31
3285,TN,2020-05-10,2,243578.0,14768.0,243.0,6829174,0,35667.27103453507,2162.487000624087,35.582634151655824,0.0,830.0,2.0,0.0,121.53739236985325,0.29286118643338455,6757.428571428572,301.0,4.857142857142857,989.4942743337004,44.075608558223884,0.7112343099096401,10,23,34,15,30,39
3286,PA,2020-05-10,1,284383.0,56611.0,3707.0,4217737,0,67425.49381338856,13422.12660485943,878.9073382242658,7276.0,1295.0,19.0,1725.0957089074072,307.03668815765377,4.504785386096842,6248.857142857143,1049.142857142857,180.42857142857142,1481.566333523675,248.7454426728969,42.77852588451377,11,6,3,5,3,1
3287,AZ,2020-05-10,0,119907.0,10526.0,517.0,7278717,0,16473.64501188877,1446.1339821289932,71.02900140230757,0.0,0.0,0.0,0.0,0.0,0.0,5987.142857142857,308.85714285714283,24.142857142857142,822.5546970905525,42.43290992865127,3.316911090630003,12,22,17,25,31,18
3288,LA,2020-05-10,1,215872.0,31600.0,2213.0,4648794,0,46436.129456370836,6797.46187936054,476.0374411083821,3715.0,183.0,19.0,799.1319899311566,39.365048225410646,4.08708150974212,5673.142857142857,322.85714285714283,34.857142857142854,1220.3472249238964,69.44965572945219,7.498104423887763,13,21,13,10,20,12
3289,VA,2020-05-10,1,157957.0,24081.0,839.0,8535519,0,18505.845983120653,2821.269567790781,98.29513589038932,7005.0,885.0,12.0,820.6882323148711,103.68438052800275,1.4058899054644343,5556.0,772.8571428571429,25.571428571428573,650.9270262300397,90.54600462574602,2.9958844414063828,14,9,16,31,16,24
3290,OH,2020-05-10,2,183269.0,22891.0,1341.0,3193694,0,57384.64611825679,7167.562077018024,419.8899456240955,0.0,922.0,35.0,0.0,288.69390743133226,10.959096269085308,5464.0,542.4285714285714,43.285714285714285,1710.8714861223395,169.84362666823174,13.553494569521778,15,15,11,4,10,7
3291,NJ,2020-05-10,1,312447.0,138532.0,9255.0,8882190,0,35176.797614101924,15596.603990682479,1041.9727567187822,7241.0,1447.0,139.0,815.226875353932,162.91027325468167,15.649293698963902,5340.142857142857,1684.0,197.71428571428572,601.2191652219616,189.59288193564893,22.259632558444,16,4,2,35,6,3
3292,AL,2020-05-10,4,127421.0,9777.0,393.0,4903185,0,25987.393908245354,1994.0100159386195,80.15198284380459,4434.0,291.0,5.0,904.310157581247,59.34917813625225,1.0197453288015907,5069.714285714285,269.85714285714283,14.714285714285714,1033.9634922431617,55.037112174462706,3.00096482475895,17,27,24,14,25,23
3293,IN,2020-05-10,1,140029.0,24126.0,1379.0,6732219,0,20799.828407245812,3583.6623853145597,204.8358795220417,4343.0,394.0,17.0,645.1067619755086,58.52453700629758,2.5251703784443293,4452.857142857143,599.0,35.285714285714285,661.4248797992374,88.97512098165548,5.241320029207947,18,14,12,29,18,14
3294,KY,2020-05-10,1,86900.0,6440.0,304.0,4467673,0,19450.841635007753,1441.4662845736473,68.04437119726533,472.0,152.0,6.0,105.64783949048797,34.02218559863286,1.342981010472343,4070.285714285714,187.14285714285714,7.285714285714286,911.0527369137609,41.88821723139926,1.6307626555735584,19,30,28,21,33,32
3295,MN,2020-05-10,1,111088.0,11271.0,578.0,5639632,0,19697.739143263247,1998.5346561619624,102.48895672625449,4825.0,481.0,20.0,855.5522771698561,85.28925291579321,3.546330682569362,4065.1428571428573,658.2857142857143,22.714285714285715,720.8170421656689,116.72494132342578,4.027618418060917,20,11,18,28,14,17
3296,CT,2020-05-10,2,130192.0,33554.0,2967.0,3565287,0,36516.55532920632,9411.304054904977,832.1910690499811,9651.0,1143.0,93.0,2706.934953623655,320.5913016259274,26.08485656273956,3957.0,609.5714285714286,75.85714285714286,1109.8685743952738,170.97401375301024,21.276588071911988,21,13,7,12,9,4
3297,MD,2020-05-10,1,159931.0,32587.0,1644.0,6045680,0,26453.76533326276,5390.129811700255,271.92970848605944,3903.0,1053.0,30.0,645.584946606501,174.17395561789544,4.962220957774775,3876.714285714286,1017.8571428571429,56.142857142857146,641.2370958625476,168.36106821021662,9.286442078121423,22,7,8,32,11,10
3298,OK,2020-05-10,0,95869.0,4424.0,266.0,11689100,0,8201.572405061126,378.4722519270089,22.756242995611295,0.0,0.0,0.0,0.0,0.0,0.0,3643.0,81.85714285714286,4.0,311.6578692970374,7.002861029261696,0.34219914279114655,23,36,35,45,45,43
3299,MO,2020-05-10,3,115546.0,9844.0,482.0,6137428,0,18826.45303537573,1603.9292029169221,78.53452618914633,6825.0,355.0,33.0,1112.0293386741141,57.841819081217636,5.376845154028686,3494.714285714286,208.28571428571428,18.571428571428573,569.4102294502328,33.93697071244082,3.0259301732629,24,29,19,38,35,22
3300,UT,2020-05-10,1,146510.0,6251.0,67.0,3205958,0,45699.288636969046,1949.807202714446,20.898589438788655,3216.0,148.0,1.0,1003.1322930618553,46.16404831254795,0.3119192453550532,3486.8571428571427,153.71428571428572,2.4285714285714284,1087.617848660882,47.94644400029124,0.7575181672908465,25,33,39,13,28,38
3301,WI,2020-05-10,0,106855.0,9590.0,384.0,5822434,0,18352.290468213123,1647.077493707958,65.9517995395053,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,275.7142857142857,7.142857142857143,579.6544881401834,47.35378463960017,1.2267819854818707,26,26,29,37,29,35
3302,RI,2020-05-10,1,91213.0,11274.0,422.0,1059361,0,86101.90482753282,10642.264534941347,398.35334697048506,3398.0,285.0,4.0,3207.5940118618746,269.03010399665436,3.775861108724996,3040.714285714286,283.57142857142856,18.0,2870.3287035432545,267.68158217210987,16.9913749892624,27,24,21,1,1,6
3303,IA,2020-05-10,0,70261.0,11457.0,243.0,3155070,0,22269.236498714767,3631.2981962365334,77.01889340014642,0.0,0.0,0.0,0.0,0.0,0.0,2933.4285714285716,402.2857142857143,9.714285714285714,929.7507096288106,127.50452899165923,3.078944592128135,28,17,26,19,13,20
3304,CO,2020-05-10,1,100610.0,19375.0,967.0,5758736,0,17470.847769371612,3364.453588426349,167.9187932907499,3838.0,548.0,7.0,666.4656966389848,95.15977117200737,1.2155445222701644,2751.1428571428573,391.42857142857144,17.857142857142858,477.7338042832416,67.9712651228622,3.100878883342259,29,18,22,42,21,19
3305,NM,2020-05-10,1,97053.0,4778.0,191.0,2096829,0,46285.60555009493,2278.6789003776653,91.089926741761,3791.0,105.0,10.0,1807.9681271100344,50.075614177407715,4.769106112134082,2725.1428571428573,132.57142857142858,5.714285714285714,1299.6495456438538,63.22472102943467,2.7252034926480464,30,35,33,8,23,25
3306,SC,2020-05-10,1,80963.0,7531.0,330.0,5148714,0,15724.897518098694,1462.6953448958322,64.09367465351542,2673.0,164.0,10.0,519.158764693475,31.852614070231994,1.9422325652580454,2416.0,148.85714285714286,9.0,469.2433877663433,28.911519042841146,1.7480093087322384,31,34,27,43,38,30
3307,NE,2020-05-10,1,45644.0,8234.0,96.0,1934408,0,23595.849479530687,4256.599435072642,49.62758632098296,2598.0,403.0,4.0,1343.0465548116008,208.3324717432929,2.067816096707624,1835.142857142857,367.85714285714283,2.5714285714285716,948.6844849395051,190.1652303222189,1.3293103478834725,32,19,37,18,5,34
3308,KS,2020-05-10,0,47708.0,6501.0,152.0,2913314,0,16375.852379798402,2231.4793393365767,52.17425927998149,0.0,0.0,0.0,0.0,0.0,0.0,1823.7142857142858,250.71428571428572,3.0,625.9930394438381,86.0581062371875,1.0297551173680557,33,28,36,34,19,36
3309,AR,2020-05-10,0,65528.0,3747.0,88.0,3017804,0,21713.802486841425,1241.6313319221526,29.16027681055496,0.0,0.0,0.0,0.0,0.0,0.0,1805.4285714285713,45.142857142857146,1.7142857142857142,598.2590557334312,14.958843298921042,0.5680573404653568,34,40,40,36,41,41
3310,ND,2020-05-10,1,44869.0,1491.0,35.0,762062,1,58878.41146783333,1956.533720353462,45.928021604541364,936.0,27.0,0.0,1228.2465206243069,35.430188094931964,0.0,1645.142857142857,42.857142857142854,1.4285714285714286,2158.8044767261163,56.23839380147923,1.8746131267159742,35,41,41,2,24,29
3311,NV,2020-05-10,1,56111.0,5884.0,306.0,3080156,0,18216.93446695557,1910.2928552969395,99.3456175596301,2767.0,0.0,5.0,898.3311234885477,0.0,1.6232944045691227,1548.857142857143,65.42857142857143,6.285714285714286,502.85022669538233,21.241966779790193,2.040712965744035,36,39,32,40,39,28
3312,WV,2020-05-10,1,61564.0,1347.0,53.0,1792147,0,34352.092769175746,751.6124514339505,29.573466908685504,567.0,12.0,0.0,316.3802969287717,6.69587930007981,0.0,1418.0,23.285714285714285,0.42857142857142855,791.2297372927559,12.993194356107113,0.2391385464314187,37,43,43,26,43,45
3313,DE,2020-05-10,1,31039.0,6447.0,224.0,705749,1,43980.225264222834,9134.975749168614,317.39329421649904,1743.0,170.0,3.0,2469.716570622135,240.87883936073558,4.250803047542377,1043.142857142857,177.0,6.714285714285714,1478.064945388314,250.79737980500158,9.513702058785361,38,32,30,6,2,9
3314,MT,2020-05-10,1,21704.0,458.0,16.0,1068778,0,20307.304229690355,428.5267847953457,14.970368027785003,375.0,0.0,0.0,350.8680006512077,0.0,0.0,956.7142857142857,0.42857142857142855,0.0,895.1478096613943,0.400992000744245,0.0,39,48,47,22,48,48
3315,DC,2020-05-10,1,29570.0,6272.0,323.0,973764,1,30366.700761170057,6440.985700847434,331.702548050657,1387.0,170.0,12.0,1424.3697651587026,174.58028844771434,12.323314478662155,924.0,179.42857142857142,10.285714285714286,948.895214856988,184.2628926809488,10.562840981710433,40,31,25,17,7,8
3316,AK,2020-05-10,2,27364.0,379.0,10.0,731545,1,37405.76451209427,518.0815944336986,13.669699061575159,1891.0,2.0,0.0,2584.9400925438676,2.733939812315043,0.0,852.1428571428571,1.5714285714285714,0.14285714285714285,1164.8536414613695,2.148095566818946,0.19528141516535907,41,46,46,11,46,46
3317,MS,2020-05-10,1,79677.0,9501.0,430.0,2976149,0,26771.845092433206,3192.3804890144947,144.48201350134016,0.0,123.0,9.0,0.0,41.32857595503447,3.024042143051304,743.1428571428571,278.7142857142857,18.142857142857142,249.69947981195037,93.64930509671578,6.0960849550399345,42,25,20,47,15,13
3318,HI,2020-05-10,1,35216.0,631.0,17.0,1415872,0,24872.30484111558,445.6617547348913,12.006735072096912,0.0,2.0,0.0,0.0,1.4125570673055563,0.0,579.8571428571429,1.5714285714285714,0.0,409.5406525852216,1.109866267168623,0.0,43,46,47,44,47,48
3319,WY,2020-05-10,1,13523.0,490.0,7.0,578759,1,23365.511378656745,846.6391019405314,12.094844313436163,209.0,0.0,0.0,361.1174945011626,0.0,0.0,493.57142857142856,8.714285714285714,0.0,852.8099408759579,15.05684700244095,2.5376526277146434e-16,44,44,47,24,40,47
3320,SD,2020-05-10,0,21293.0,3144.0,31.0,884659,1,24069.16111179562,3553.911733221501,35.041750550212,0.0,0.0,0.0,0.0,0.0,0.0,457.42857142857144,79.42857142857143,1.4285714285714286,517.0676740174141,89.78439311482887,1.6148272142954834,45,37,41,39,17,33
3321,VT,2020-05-10,0,19008.0,919.0,53.0,623989,1,30462.075453253183,1472.7823727661867,84.93739472971478,0.0,0.0,0.0,0.0,0.0,0.0,396.42857142857144,4.714285714285714,0.2857142857142857,635.3133972370852,7.555078237414007,0.45788352954023787,46,45,45,33,44,42
3322,NH,2020-05-10,1,33453.0,3011.0,131.0,1359711,0,24603.02225987728,2214.4411569811527,96.34400251229857,1155.0,64.0,10.0,849.445212990111,47.06882565486376,7.35450400857242,373.85714285714283,70.42857142857143,6.428571428571429,274.9533855776286,51.79672108894569,4.727895434082264,47,38,31,46,27,16
3323,ID,2020-05-10,1,31628.0,2230.0,67.0,1787065,0,17698.293011166355,1247.8561216295993,37.49164132250366,0.0,25.0,0.0,0.0,13.989418403919217,0.0,282.42857142857144,24.142857142857142,0.42857142857142855,158.0404581974196,13.509781201499177,0.23981860121004495,48,42,43,48,42,44
3324,OR,2020-05-10,1,62054.0,2680.0,127.0,3956971,0,15682.197317089258,677.2857319399106,32.095256700137554,0.0,0.0,3.0,0.0,0.0,0.7581556700819903,0.0,0.0,2.5714285714285716,6.496390726949487e-14,0.0,0.6498477172131342,49,49,37,49,49,40
3325,ME,2020-05-10,1,23528.0,1436.0,64.0,1344212,0,17503.191460870756,1068.2838718892556,47.611537465816404,28.0,28.0,0.0,20.830047641295096,20.83004764129464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,47,50,49,48
3326,PR,2020-05-10,0,0.0,0.0,0.0,12801989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,49,47,50,49,48
3327,WA,2020-05-10,1,242989.0,16674.0,921.0,7614893,0,31909.706413471602,2189.6565060073726,120.94720175319601,7154.0,286.0,16.0,939.4747897311245,37.55798013182857,2.1011457416407637,0.0,0.0,0.0,0.0,0.0,0.0,49,49,47,50,49,48
3328,CA,2020-05-11,0,955664.0,66680.0,2745.0,39512223,0,24186.540959743015,1687.5790562328016,69.47217320574445,0.0,0.0,0.0,0.0,0.0,0.0,34273.28571428572,1866.2857142857142,75.71428571428571,867.4097054545808,47.23312364089751,1.916224397556313,1,3,6,23,30,30
3329,NY,2020-05-11,1,1182998.0,335395.0,21478.0,19453561,0,60811.385637827436,17240.80233947913,1104.0652145897607,29230.0,2273.0,207.0,1502.5526688918253,116.84236114919986,10.640725366425158,25098.285714285714,2348.8571428571427,294.7142857142857,1290.1640843178125,120.7417574014929,15.149631767381054,2,1,1,8,14,5
3330,FL,2020-05-11,1,561057.0,40982.0,1735.0,21477737,0,26122.72419575675,1908.1153661579895,80.78132253877585,22109.0,386.0,14.0,1029.3915043284105,17.97209827087454,0.6518377611198076,16683.85714285714,583.5714285714286,48.0,776.7977204887623,27.170992389534725,2.2348723238393324,3,14,10,28,37,26
3331,TX,2020-05-11,1,513978.0,38869.0,1088.0,28995881,0,17725.89699895651,1340.500742157136,37.522570878256815,24684.0,1009.0,39.0,851.2933268004526,34.79804597073644,1.3450186252316385,15225.714285714286,933.8571428571429,29.142857142857142,525.0992127369502,32.20654488329371,1.0050688628104507,4,8,15,41,35,37
3332,IL,2020-05-11,0,429984.0,77741.0,3406.0,12671821,0,33932.29749694223,6134.9509277316965,268.7853624194976,0.0,0.0,0.0,0.0,0.0,0.0,13833.857142857143,1985.857142857143,106.28571428571429,1091.7023798597802,156.7144250899016,8.387564367087752,5,2,5,13,11,11
3333,MI,2020-05-11,2,294411.0,47138.0,4551.0,9986857,0,29479.845360757645,4720.003500600839,455.6989250972553,26566.0,812.0,158.0,2660.0961643888586,81.30686160821097,15.820793268592922,10831.857142857143,483.42857142857144,71.71428571428571,1084.611218810597,48.40647777659891,7.180866384117217,6,16,7,14,29,13
3334,MA,2020-05-11,0,388389.0,77793.0,4979.0,6892503,0,56349.48581088757,11286.61097427161,722.3790834766412,0.0,0.0,0.0,0.0,0.0,0.0,10534.714285714286,1243.7142857142858,139.28571428571428,1528.430859691216,180.44450408135995,20.208292152461052,7,5,4,6,4,3
3335,GA,2020-05-11,4,251288.0,33927.0,1441.0,10617423,0,23667.513293950895,3195.4081512999905,135.72031556056493,7741.0,486.0,36.0,729.0846375810761,45.77381912729652,3.390653268688652,9753.714285714286,645.4285714285714,31.0,918.6517562420074,60.789569317203586,2.9197292035929996,8,11,14,20,23,25
3336,AZ,2020-05-11,1,137739.0,11119.0,536.0,7278717,0,18923.527319443798,1527.60438412429,73.63935155055486,17832.0,593.0,19.0,2449.882307555028,81.4704019952967,2.610350148247292,8088.571428571428,354.14285714285717,24.857142857142858,1111.2633488252707,48.654571560188025,3.415044554849826,9,20,17,11,28,19
3337,OH,2020-05-11,2,203672.0,23400.0,1357.0,3193694,0,63773.17300906098,7326.938648474149,424.89981820424873,20403.0,509.0,16.0,6388.526890804191,159.37657145612502,5.009872580153228,7760.857142857143,541.5714285714286,43.0,2430.0565874054123,169.57524063715195,13.464032559161893,10,15,11,2,8,7
3338,NC,2020-05-11,1,195865.0,15045.0,550.0,10488084,0,18675.00298433918,1434.4850784947946,52.44046481702473,3730.0,281.0,3.0,355.6416977590925,26.792310206516277,0.28603889900195867,7060.857142857143,456.7142857142857,17.142857142857142,673.2266010509775,43.54601714805924,1.6345079942968752,11,17,22,36,31,31
3339,VA,2020-05-11,1,167758.0,25070.0,850.0,8535519,0,19654.10656340874,2937.138327499476,99.58386830373173,9801.0,989.0,11.0,1148.2605802880862,115.86875970869505,1.2887324133424158,6956.142857142857,914.1428571428571,27.142857142857142,814.9642519854806,107.09868458413102,3.179989071883871,12,9,16,26,16,22
3340,PA,2020-05-11,1,288858.0,57154.0,3731.0,4217737,0,68486.48931879821,13550.868629314726,884.5975934488091,4475.0,543.0,24.0,1060.99550540965,128.7420244552959,5.690255224543307,6181.142857142857,1008.8571428571429,181.85714285714286,1465.5116848544276,239.19394283169953,43.11723155264134,13,6,3,7,3,1
3341,LA,2020-05-11,1,220830.0,31815.0,2242.0,4648794,0,47502.64262086038,6843.710433286568,482.2756181495674,4958.0,215.0,29.0,1066.5131644895446,46.24855392602876,6.238177041185281,5699.857142857143,306.0,35.857142857142854,1226.093722986466,65.8235232621622,7.713213977032079,14,23,13,9,22,12
3342,TN,2020-05-11,0,243578.0,14768.0,243.0,6829174,0,35667.27103453507,2162.487000624087,35.582634151655824,0.0,0.0,0.0,0.0,0.0,0.0,5567.285714285715,227.28571428571428,4.714285714285714,815.2209497496644,33.28158197253639,0.6903156537358269,15,28,35,25,34,39
3343,NJ,2020-05-11,0,312447.0,138532.0,9255.0,8882190,0,35176.797614101924,15596.603990682479,1041.9727567187822,0.0,0.0,0.0,0.0,0.0,0.0,5032.428571428572,1466.142857142857,192.14285714285714,566.5751995204524,165.06546889256586,21.63237412652253,16,4,2,39,9,2
3344,IN,2020-05-11,1,146688.0,24627.0,1411.0,6732219,0,21788.952498425853,3658.080641761654,209.58914141087806,6659.0,501.0,32.0,989.1240911800414,74.41825644709434,4.753261888836363,4770.142857142857,588.5714285714286,37.142857142857146,708.554320223816,87.42606688395438,5.517178978113632,17,13,12,33,18,15
3345,MN,2020-05-11,1,115781.0,11799.0,591.0,5639632,0,20529.88563792815,2092.157786181793,104.79407166992456,4693.0,528.0,13.0,832.146494664903,93.6231300198308,2.305114943670077,4262.857142857143,652.1428571428571,23.285714285714285,755.8750540562121,115.63571118520801,4.128942151848611,18,10,18,31,15,17
3346,WI,2020-05-11,1,115382.0,10219.0,400.0,5822434,0,19816.798266841666,1755.1079153494913,68.69979118698468,8527.0,629.0,16.0,1464.5077986285432,108.0304216415334,2.747991647479381,4203.0,322.14285714285717,8.714285714285714,721.8630558972412,55.32786754523233,1.4966740222878805,19,22,27,32,26,34
3347,KY,2020-05-11,0,86900.0,6440.0,304.0,4467673,0,19450.841635007753,1441.4662845736473,68.04437119726533,0.0,0.0,0.0,0.0,0.0,0.0,4070.285714285714,187.14285714285714,7.285714285714286,911.0527369137609,41.88821723139926,1.6307626555735584,20,29,29,21,32,32
3348,MD,2020-05-11,1,164780.0,33373.0,1683.0,6045680,0,27255.82564740443,5520.140000793956,278.3805957311667,4849.0,786.0,39.0,802.0603141416686,130.01018909370032,6.450887245107253,3969.285714285714,995.0,61.714285714285715,656.5490919608243,164.58032843286452,10.207997398851031,21,7,9,37,10,9
3349,CT,2020-05-11,0,130192.0,33554.0,2967.0,3565287,0,36516.55532920632,9411.304054904977,832.1910690499811,0.0,0.0,0.0,0.0,0.0,0.0,3957.0,609.5714285714286,67.42857142857143,1109.8685743952738,170.97401375301024,18.91252273058844,22,12,8,12,7,4
3350,AL,2020-05-11,3,129444.0,9953.0,401.0,4903185,0,26399.982868278476,2029.9050515124352,81.78357536988712,2023.0,176.0,8.0,412.5889600331211,35.895035573815676,1.6315925260825281,3761.0,275.42857142857144,15.0,767.0524363245523,56.173399826555894,3.059235986404754,23,26,24,30,25,23
3351,OK,2020-05-11,2,95869.0,4613.0,274.0,11689100,0,8201.572405061126,394.64116142389065,23.440641281193592,0.0,189.0,8.0,0.0,16.168909496881724,0.6843982855822972,3643.0,91.57142857142857,5.142857142857143,311.6578692970374,7.83391609032591,0.43997032644576045,24,37,34,46,44,42
3352,NM,2020-05-11,1,102498.0,4863.0,200.0,2096829,0,48882.383828151935,2319.2163023308053,95.38212224268169,5445.0,85.0,9.0,2596.778278057005,40.537401953140034,4.292195500920684,3503.0,144.71428571428572,7.0,1670.6178710805689,69.01577845131182,3.3383742784938586,25,34,30,4,21,20
3353,CO,2020-05-11,1,104077.0,19703.0,971.0,5758736,0,18072.88960633028,3421.4105317555795,168.6133901606186,3467.0,328.0,4.0,602.041836958666,56.9569433292304,0.6945968698686897,3246.4285714285716,438.2857142857143,18.428571428571427,563.7397809916225,76.10797131275227,3.200107007609215,26,18,20,40,20,21
3354,UT,2020-05-11,0,146510.0,6251.0,67.0,3205958,0,45699.288636969046,1949.807202714446,20.898589438788655,0.0,0.0,0.0,0.0,0.0,0.0,3121.285714285714,133.42857142857142,2.4285714285714284,973.5890845375125,41.61893930880301,0.7575181672908465,27,35,39,16,33,38
3355,RI,2020-05-11,1,93332.0,11450.0,430.0,1059361,0,88102.16724987989,10808.402423725245,405.905069187935,2119.0,176.0,8.0,2000.262422347063,166.13788878389823,7.551722217449935,3057.8571428571427,281.85714285714283,15.714285714285714,2886.5109654377907,266.06335598265616,14.833740069990982,28,24,23,1,1,6
3356,IA,2020-05-11,1,74174.0,11959.0,265.0,3155070,0,23509.462547582145,3790.4071858944494,83.99179732937779,3913.0,502.0,22.0,1240.2260488673783,159.10898965791603,6.972903929231364,2998.285714285714,398.57142857142856,11.571428571428571,950.3071926409601,126.32728547113967,3.667566352387925,29,19,25,17,13,18
3357,MO,2020-05-11,1,115546.0,9918.0,488.0,6137428,0,18826.45303537573,1615.9863708380774,79.51213439896974,0.0,74.0,6.0,0.0,12.05716792115527,0.9776082098234014,2948.8571428571427,166.28571428571428,18.571428571428573,480.47115874225193,27.093713243677023,3.0259301732629,30,32,19,42,38,24
3358,SC,2020-05-11,1,84457.0,7653.0,331.0,5148714,0,16403.513576399855,1486.3905821919805,64.28789791004122,3494.0,122.0,1.0,678.6160583011606,23.695237296148207,0.1942232565258024,2402.4285714285716,146.71428571428572,8.0,466.6075007134932,28.49532635028587,1.553786052206434,31,33,28,43,36,33
3359,KS,2020-05-11,1,52541.0,6984.0,157.0,2913314,0,18034.78787387834,2397.269913232834,53.89051780892825,4833.0,483.0,5.0,1658.9354940799385,165.79057389625723,1.71625852894676,2251.8571428571427,279.14285714285717,3.2857142857142856,772.9538054796509,95.81626187319911,1.1278270333078706,32,25,36,29,17,36
3360,NV,2020-05-11,2,60084.0,5884.0,306.0,3080156,0,19506.80420082619,1910.2928552969395,99.3456175596301,3973.0,0.0,0.0,1289.8697338706224,0.0,0.0,2116.4285714285716,65.42857142857143,6.285714285714286,687.1173315340427,21.241966779790193,2.040712965744035,33,40,32,35,40,29
3361,AR,2020-05-11,1,69008.0,4012.0,91.0,3017804,0,22866.9588879861,1329.4435291357556,30.154377156369332,3480.0,265.0,3.0,1153.1564011446753,87.81219721360299,0.9941003458143705,2080.8571428571427,79.14285714285714,1.5714285714285714,689.5269351015319,26.225313884817265,0.5207192287599103,34,38,41,34,39,41
3362,NE,2020-05-11,1,46314.0,8315.0,98.0,1934408,0,23942.208675729216,4298.472711030971,50.66149436933677,670.0,81.0,2.0,346.3591961985294,41.87327595832903,1.0339080483538154,1785.0,343.57142857142856,2.857142857142857,922.7629331557774,177.61063259220828,1.4770114976483033,35,21,37,19,6,35
